location_id,belongs_to,totala
19480,2020-05-28,8455.86
19481,2020-05-28,8369.41
86087,2020-05-28,2650.11
19480,2020-05-29,9379.79
19481,2020-05-29,8570.94
86087,2020-05-29,2639.98
19480,2020-05-30,11384
19481,2020-05-30,8495.54
86087,2020-05-30,2583.44
19480,2020-05-31,6188.38
19481,2020-05-31,7478.33
86087,2020-05-31,2076.72
19480,2020-06-01,8401.54
19481,2020-06-01,8102.06
86087,2020-06-01,2647.42
19480,2020-06-02,6683.76
19481,2020-06-02,8146.27
86087,2020-06-02,2648.43
19480,2020-06-03,8446.32
19481,2020-06-03,8308.77
86087,2020-06-03,2349.11
19480,2020-06-04,6576.16
19481,2020-06-04,8226.86
86087,2020-06-04,2328.7
19480,2020-06-05,8169.62
19481,2020-06-05,10492.45
86087,2020-06-05,2568.47
19480,2020-06-06,11214.18
19481,2020-06-06,8738.5
86087,2020-06-06,2160.23
19480,2020-06-07,6653.78
19481,2020-06-07,7859.73
86087,2020-06-07,1615.97
19480,2020-06-08,8571.37
19481,2020-06-08,9081.72
86087,2020-06-08,2594.12
19480,2020-06-09,8258.97
19481,2020-06-09,8189.09
86087,2020-06-09,2919.46
19480,2020-06-10,8644.35
19481,2020-06-10,7545.46
86087,2020-06-10,2075.52
19480,2020-06-11,7013.53
19481,2020-06-11,9244.49
86087,2020-06-11,2471.91
19480,2020-06-12,7604.14
19481,2020-06-12,9111.39
86087,2020-06-12,2100.25
19480,2020-06-13,11894.06
19481,2020-06-13,9318.22
86087,2020-06-13,2026.68
19480,2020-06-14,8008.11
19481,2020-06-14,7735.41
86087,2020-06-14,2038.12
19480,2020-06-15,8464
19481,2020-06-15,8791.6
86087,2020-06-15,2291.22
19480,2020-06-16,6553.75
19481,2020-06-16,7892.27
86087,2020-06-16,2518.51
19480,2020-06-17,7071.25
19481,2020-06-17,8322.08
86087,2020-06-17,2304.67
19480,2020-06-18,6523.2
19481,2020-06-18,8300.76
86087,2020-06-18,2512.36
19480,2020-06-19,8076.68
19481,2020-06-19,10522.04
86087,2020-06-19,2407.57
19480,2020-06-20,12561.82
19481,2020-06-20,9299.09
86087,2020-06-20,2126.69
19480,2020-06-21,7101.35
19481,2020-06-21,7090.15
86087,2020-06-21,2474.87
19480,2020-06-22,8796.59
19481,2020-06-22,7635.32
86087,2020-06-22,2562.75
19480,2020-06-23,7590.62
19481,2020-06-23,7539.17
86087,2020-06-23,2147.95
19480,2020-06-24,7114.94
19481,2020-06-24,7543.91
86087,2020-06-24,2326.82
19480,2020-06-25,6702.51
19481,2020-06-25,7971.34
86087,2020-06-25,2323.38
19480,2020-06-26,7681.87
19481,2020-06-26,10368.81
86087,2020-06-26,2144.6
19480,2020-06-27,10891.42
19481,2020-06-27,8739.88
86087,2020-06-27,2169.33
19480,2020-06-28,7674.89
19481,2020-06-28,6371.58
86087,2020-06-28,1879.72
19480,2020-06-29,8677.75
19481,2020-06-29,9353.74
86087,2020-06-29,2803.87
19480,2020-06-30,7385.71
19481,2020-06-30,7779.67
86087,2020-06-30,2090.51
19480,2020-07-01,8449.64
19481,2020-07-01,7942.05
86087,2020-07-01,2720.05
19480,2020-07-02,10014.18
19481,2020-07-02,9838.69
86087,2020-07-02,2575.81
19480,2020-07-03,12514.62
19481,2020-07-03,11200.3
86087,2020-07-03,3358.64
19480,2020-07-04,11627.32
19481,2020-07-04,6776.11
86087,2020-07-04,2809.75
19480,2020-07-05,6051.32
19481,2020-07-05,4732.14
86087,2020-07-05,1630.3
19480,2020-07-06,8250
19481,2020-07-06,7706.3
86087,2020-07-06,2752.52
19480,2020-07-07,8358.69
19481,2020-07-07,7955.95
86087,2020-07-07,2706.42
19480,2020-07-08,6783.95
19481,2020-07-08,8120.91
86087,2020-07-08,2634.67
19480,2020-07-09,8577.32
19481,2020-07-09,7856.13
86087,2020-07-09,2313.94
19480,2020-07-10,8430.08
19481,2020-07-10,8290.49
86087,2020-07-10,2307.83
19480,2020-07-11,11821.24
19481,2020-07-11,8657.51
86087,2020-07-11,2223.14
19480,2020-07-12,7411.56
19481,2020-07-12,7394.98
86087,2020-07-12,2517.8
19480,2020-07-13,7370.78
19481,2020-07-13,7924.54
86087,2020-07-13,3048.98
19480,2020-07-14,8701.62
19481,2020-07-14,8421.41
86087,2020-07-14,2429.26
19480,2020-07-15,8500.83
19481,2020-07-15,7560.21
86087,2020-07-15,2324.16
19480,2020-07-16,8192.24
19481,2020-07-16,7209.97
86087,2020-07-16,2597.3
19480,2020-07-17,8306
19481,2020-07-17,8551.45
86087,2020-07-17,2315.09
19480,2020-07-18,12163.99
19481,2020-07-18,7976.4
86087,2020-07-18,2284
19480,2020-07-19,7451.02
19481,2020-07-19,6917.07
86087,2020-07-19,2105
19480,2020-07-20,8236.72
19481,2020-07-20,7697.78
86087,2020-07-20,2663.73
19480,2020-07-21,8177.79
19481,2020-07-21,7345.28
86087,2020-07-21,2282.57
19480,2020-07-22,7222.63
19481,2020-07-22,8058.4
86087,2020-07-22,2415.8
19480,2020-07-23,6607.31
19481,2020-07-23,7301.95
86087,2020-07-23,2004.31
19480,2020-07-24,8053.04
19481,2020-07-24,9068.96
86087,2020-07-24,2274.52
19480,2020-07-25,11086.4
19481,2020-07-25,9344.39
86087,2020-07-25,2075.85
19480,2020-07-26,7561.06
19481,2020-07-26,7104.36
86087,2020-07-26,2244.71
19480,2020-07-27,8504.26
19481,2020-07-27,7693.45
86087,2020-07-27,2335.94
19480,2020-07-28,7925.69
19481,2020-07-28,7139.75
86087,2020-07-28,2201.54
19480,2020-07-29,6993.3
19481,2020-07-29,6393.04
86087,2020-07-29,2092.7
19480,2020-07-30,6623.59
19481,2020-07-30,7575.81
86087,2020-07-30,2235.1
19480,2020-07-31,8398.04
19481,2020-07-31,9870.21
86087,2020-07-31,2079.98
19480,2020-08-01,14507.69
19481,2020-08-01,9203.8
86087,2020-08-01,2073.04
19480,2020-08-02,7360.19
19481,2020-08-02,7080.3
86087,2020-08-02,1720.95
19480,2020-08-03,8791.81
19481,2020-08-03,7892.97
86087,2020-08-03,3127.8
19480,2020-08-04,8032.06
19481,2020-08-04,7597.6
86087,2020-08-04,2056.54
19480,2020-08-05,8343.07
19481,2020-08-05,8284.04
86087,2020-08-05,2506.24
19480,2020-08-06,7123.58
19481,2020-08-06,7675.76
86087,2020-08-06,1761.6
19480,2020-08-07,7695.62
19481,2020-08-07,8848.53
86087,2020-08-07,2456.48
19480,2020-08-08,11166.45
19481,2020-08-08,8349.06
86087,2020-08-08,2088.39
19480,2020-08-09,8211.41
19481,2020-08-09,6914.72
86087,2020-08-09,1874.88
19480,2020-08-10,8047.63
19481,2020-08-10,8992.97
86087,2020-08-10,1881.08
19480,2020-08-11,7725.7
19481,2020-08-11,7617.38
86087,2020-08-11,2446.4
19480,2020-08-12,6722.4
19481,2020-08-12,7321.05
86087,2020-08-12,2002.8
19480,2020-08-13,7761.6
19481,2020-08-13,7809.91
86087,2020-08-13,1968.94
19480,2020-08-14,7722.59
19481,2020-08-14,9445.05
86087,2020-08-14,2063.54
19480,2020-08-15,11569.18
19481,2020-08-15,7449.64
86087,2020-08-15,2562.59
19480,2020-08-16,7298.33
19481,2020-08-16,7420.75
86087,2020-08-16,1862.86
19480,2020-08-17,9195.6
19481,2020-08-17,8235.8
86087,2020-08-17,1747.76
19480,2020-08-18,7564.21
19481,2020-08-18,8997.86
86087,2020-08-18,2160.03
19480,2020-08-19,6596.62
19481,2020-08-19,7765.1
86087,2020-08-19,2300.83
19480,2020-08-20,7061.79
19481,2020-08-20,7524.93
86087,2020-08-20,1569.97
19480,2020-08-21,8708.54
19481,2020-08-21,8589.85
86087,2020-08-21,2095.42
19480,2020-08-22,10418.09
19481,2020-08-22,8260.64
86087,2020-08-22,1557.98
19480,2020-08-23,7617.41
19481,2020-08-23,8415.53
86087,2020-08-23,1731.72
19480,2020-08-24,8665.86
19481,2020-08-24,7838.72
86087,2020-08-24,2237.97
19480,2020-08-25,6999.26
19481,2020-08-25,7470.27
86087,2020-08-25,1854.35
19480,2020-08-26,6746.93
19481,2020-08-26,6144.25
86087,2020-08-26,2152.95
19480,2020-08-27,6768.71
19481,2020-08-27,6643.79
86087,2020-08-27,1687.75
19480,2020-08-28,7200.18
19481,2020-08-28,8679.16
86087,2020-08-28,2349.55
19480,2020-08-29,10657.94
19481,2020-08-29,8540.82
86087,2020-08-29,2100.23
19480,2020-08-30,7792.51
19481,2020-08-30,6952.67
86087,2020-08-30,1714.36
19480,2020-08-31,8929.95
19481,2020-08-31,6704.13
86087,2020-08-31,2164.66
19480,2020-09-01,8727.86
19481,2020-09-01,9234.82
86087,2020-09-01,2042.06
19480,2020-09-02,7367.08
19481,2020-09-02,7813.79
86087,2020-09-02,2039.11
19480,2020-09-03,9136.17
19481,2020-09-03,7829.21
86087,2020-09-03,2038.39
19480,2020-09-04,7644.07
19481,2020-09-04,9005.49
86087,2020-09-04,2102.93
19480,2020-09-05,10869.6
19481,2020-09-05,8166.69
86087,2020-09-05,2244.05
19480,2020-09-06,7876.18
19481,2020-09-06,6507.3
86087,2020-09-06,1980.04
19480,2020-09-07,9090.55
19481,2020-09-07,7978.56
86087,2020-09-07,2280.16
19480,2020-09-08,8316.04
19481,2020-09-08,7915.45
86087,2020-09-08,2314.25
19480,2020-09-09,9772.87
19481,2020-09-09,9211.22
86087,2020-09-09,2755.23
19480,2020-09-10,7659.53
19481,2020-09-10,8629.21
86087,2020-09-10,2316.22
19480,2020-09-11,7245.24
19481,2020-09-11,8712.38
86087,2020-09-11,2035.76
19480,2020-09-12,12055.43
19481,2020-09-12,9034.37
86087,2020-09-12,2227.25
19480,2020-09-13,7837.92
19481,2020-09-13,8258.15
86087,2020-09-13,2414.01
19480,2020-09-14,8108.77
19481,2020-09-14,8585.88
86087,2020-09-14,2367.32
19480,2020-09-15,7617.23
19481,2020-09-15,7905.1
86087,2020-09-15,2270.12
19480,2020-09-16,6240.18
19481,2020-09-16,7984.33
86087,2020-09-16,1850.46
19480,2020-09-17,6515.41
19481,2020-09-17,7782.11
86087,2020-09-17,1897.43
19480,2020-09-18,6479.33
19481,2020-09-18,7885.36
86087,2020-09-18,1994.23
19480,2020-09-19,9679.78
19481,2020-09-19,9420.09
86087,2020-09-19,2033.18
19480,2020-09-20,8034.78
19481,2020-09-20,8243.01
86087,2020-09-20,2152.13
19480,2020-09-21,7882.99
19481,2020-09-21,9460.97
86087,2020-09-21,2360.52
19480,2020-09-22,7827.66
19481,2020-09-22,7229.24
86087,2020-09-22,1656.37
19480,2020-09-23,8239.2
19481,2020-09-23,6699.47
86087,2020-09-23,1863.43
19480,2020-09-24,5451.22
19481,2020-09-24,7394.21
86087,2020-09-24,1708.98
19480,2020-09-25,7236.28
19481,2020-09-25,8322.53
86087,2020-09-25,1673.8
19480,2020-09-26,10893.13
19481,2020-09-26,7811.69
86087,2020-09-26,1793.76
19480,2020-09-27,6958.35
19481,2020-09-27,7955.29
86087,2020-09-27,1780.89
19480,2020-09-28,8879.06
19481,2020-09-28,8700.89
86087,2020-09-28,2173.94
19480,2020-09-29,7412.86
19481,2020-09-29,6453.72
86087,2020-09-29,1547.14
19480,2020-09-30,7439.28
19481,2020-09-30,7883.49
86087,2020-09-30,1829.9
19480,2020-10-01,8178.2
19481,2020-10-01,8661.71
86087,2020-10-01,2301.97
19480,2020-10-02,9099.15
19481,2020-10-02,9059.81
86087,2020-10-02,2187.35
19480,2020-10-03,11510.87
19481,2020-10-03,10290.22
86087,2020-10-03,2133.31
19480,2020-10-04,7559.44
19481,2020-10-04,8310.19
86087,2020-10-04,2096.85
19480,2020-10-05,8740.87
19481,2020-10-05,8496.88
86087,2020-10-05,2139.56
19480,2020-10-06,7274.86
19481,2020-10-06,8475.56
86087,2020-10-06,2488.17
19480,2020-10-07,6854.09
19481,2020-10-07,7583.89
86087,2020-10-07,2635.91
19480,2020-10-08,6330.64
19481,2020-10-08,7662.69
86087,2020-10-08,2240.64
19480,2020-10-09,9099.35
19481,2020-10-09,8102.38
86087,2020-10-09,2434.7
19480,2020-10-10,10534.53
19481,2020-10-10,8243.42
86087,2020-10-10,2418.63
19480,2020-10-11,7240.94
19481,2020-10-11,7613.02
86087,2020-10-11,2557.53
19480,2020-10-12,8444.48
19481,2020-10-12,8742.53
86087,2020-10-12,2431.6
19480,2020-10-13,7089.1
19481,2020-10-13,8675.22
86087,2020-10-13,1770.28
19480,2020-10-14,6849.6
19481,2020-10-14,7289.58
86087,2020-10-14,2213.16
19480,2020-10-15,7082.54
19481,2020-10-15,8569.33
86087,2020-10-15,2553.18
19480,2020-10-16,8476.67
19481,2020-10-16,8506.86
86087,2020-10-16,2309.52
19480,2020-10-17,10768.94
19481,2020-10-17,9045.17
86087,2020-10-17,2094.45
19480,2020-10-18,7691.65
19481,2020-10-18,8232.97
86087,2020-10-18,2499.96
19480,2020-10-19,8134.09
19481,2020-10-19,8090.06
86087,2020-10-19,2212.47
19480,2020-10-20,6922.04
19481,2020-10-20,8027
86087,2020-10-20,2128.23
19480,2020-10-21,6941.2
19481,2020-10-21,8450.53
86087,2020-10-21,2477.53
19480,2020-10-22,6872.93
19481,2020-10-22,7268.11
86087,2020-10-22,2077.31
19480,2020-10-23,8433.59
19481,2020-10-23,9518.88
86087,2020-10-23,1936.53
19480,2020-10-24,9356.26
19481,2020-10-24,9713.78
86087,2020-10-24,2095.29
19480,2020-10-25,9626.1
19481,2020-10-25,7690.21
86087,2020-10-25,1819.87
19480,2020-10-26,11382.64
19481,2020-10-26,11925
86087,2020-10-26,3229.36
19480,2020-10-27,8322.46
19481,2020-10-27,7154.93
86087,2020-10-27,2445.7
19480,2020-10-28,7869.62
19481,2020-10-28,7599.84
86087,2020-10-28,2445.84
19480,2020-10-29,8085.99
19481,2020-10-29,9122.82
86087,2020-10-29,2116.45
19480,2020-10-30,8211.88
19481,2020-10-30,9198.18
86087,2020-10-30,2272.38
19480,2020-10-31,11028.1
19481,2020-10-31,8105.07
86087,2020-10-31,2346.47
19480,2020-11-01,8654.23
19481,2020-11-01,9517
86087,2020-11-01,2597.65
19480,2020-11-02,10116.93
19481,2020-11-02,9799.46
86087,2020-11-02,3077.02
19480,2020-11-03,9137.92
19481,2020-11-03,9861.83
86087,2020-11-03,2319.16
19480,2020-11-04,6827.83
19481,2020-11-04,7749.93
86087,2020-11-04,1560.57
19480,2020-11-05,7355.89
19481,2020-11-05,8363.13
86087,2020-11-05,1839.86
19480,2020-11-06,8662.73
19481,2020-11-06,9035.55
86087,2020-11-06,2071.81
19480,2020-11-07,10937.59
19481,2020-11-07,8658.32
86087,2020-11-07,2452.38
19480,2020-11-08,7547.08
19481,2020-11-08,7892.76
86087,2020-11-08,2180.08
19480,2020-11-09,9443.64
19481,2020-11-09,9643
86087,2020-11-09,2553.31
19480,2020-11-10,8190.19
19481,2020-11-10,9474.61
86087,2020-11-10,2319.52
19480,2020-11-11,7975
19481,2020-11-11,7681.05
86087,2020-11-11,3038.89
19480,2020-11-12,7252.26
19481,2020-11-12,9172.34
86087,2020-11-12,2289.87
19480,2020-11-13,9648.29
19481,2020-11-13,9726.27
86087,2020-11-13,3139.41
19480,2020-11-14,12246.01
19481,2020-11-14,10021.47
86087,2020-11-14,2643.21
19480,2020-11-15,9296.75
19481,2020-11-15,8182.15
86087,2020-11-15,1972.21
19480,2020-11-16,9937.3
19481,2020-11-16,8590.49
86087,2020-11-16,2140.88
19480,2020-11-17,8849.61
19481,2020-11-17,9226.62
86087,2020-11-17,2376.76
19480,2020-11-18,9276.3
19481,2020-11-18,8979.23
86087,2020-11-18,2223.69
19480,2020-11-19,11814.04
19481,2020-11-19,9827.01
86087,2020-11-19,2903.1
19480,2020-11-20,13282.65
19481,2020-11-20,11662.58
86087,2020-11-20,3009.77
19480,2020-11-21,18005.76
19481,2020-11-21,10074.1
86087,2020-11-21,2188.26
19480,2020-11-22,10877.08
19481,2020-11-22,10613.5
86087,2020-11-22,2522.02
19480,2020-11-23,14692.41
19481,2020-11-23,12607.04
86087,2020-11-23,2828.52
19480,2020-11-24,11402.31
19481,2020-11-24,13039.12
86087,2020-11-24,4100.74
19480,2020-11-25,16432.81
19481,2020-11-25,13500.98
86087,2020-11-25,4326.2
19480,2020-11-26,8249.56
19481,2020-11-26,
86087,2020-11-26,1340.94
19480,2020-11-27,8043.67
19481,2020-11-27,6885.72
86087,2020-11-27,2019.59
19480,2020-11-28,9924.12
19481,2020-11-28,6100.92
86087,2020-11-28,1922.72
19480,2020-11-29,7361.2
19481,2020-11-29,7119.36
86087,2020-11-29,1618.67
19480,2020-11-30,8699.6
19481,2020-11-30,8043.71
86087,2020-11-30,2315.57
19480,2020-12-01,9586.55
19481,2020-12-01,9808.71
86087,2020-12-01,2481.46
19480,2020-12-02,8729.26
19481,2020-12-02,9048.84
86087,2020-12-02,2477.1
19480,2020-12-03,8017.52
19481,2020-12-03,9501.65
86087,2020-12-03,2903.73
19480,2020-12-04,9193.29
19481,2020-12-04,10480.44
86087,2020-12-04,2062.86
19480,2020-12-05,13010.4
19481,2020-12-05,8397.41
86087,2020-12-05,2136.55
19480,2020-12-06,10112.21
19481,2020-12-06,8087.51
86087,2020-12-06,2731.69
19480,2020-12-07,9587.25
19481,2020-12-07,9660.68
86087,2020-12-07,2093.06
19480,2020-12-08,7811.57
19481,2020-12-08,10751.68
86087,2020-12-08,2851.78
19480,2020-12-09,8811.46
19481,2020-12-09,8879.55
86087,2020-12-09,1868.88
19480,2020-12-10,7761.01
19481,2020-12-10,7997.17
86087,2020-12-10,2198.37
19480,2020-12-11,10317.58
19481,2020-12-11,9695.21
86087,2020-12-11,2279.47
19480,2020-12-12,13487.95
19481,2020-12-12,8703.5
86087,2020-12-12,1821.58
19480,2020-12-13,9280.57
19481,2020-12-13,7824.51
86087,2020-12-13,2939.78
19480,2020-12-14,10122.18
19481,2020-12-14,9249.62
86087,2020-12-14,2807.43
19480,2020-12-15,10004.71
19481,2020-12-15,8599.56
86087,2020-12-15,2688.45
19480,2020-12-16,9326.94
19481,2020-12-16,9564.63
86087,2020-12-16,2314.34
19480,2020-12-17,8631.45
19481,2020-12-17,8796.3
86087,2020-12-17,2301.2
19480,2020-12-18,8506.58
19481,2020-12-18,8810.97
86087,2020-12-18,2215.76
19480,2020-12-19,11841.85
19481,2020-12-19,9339
86087,2020-12-19,1829.93
19480,2020-12-20,9268.91
19481,2020-12-20,8444.45
86087,2020-12-20,2188.37
19480,2020-12-21,10074.16
19481,2020-12-21,10278.55
86087,2020-12-21,2515.58
19480,2020-12-22,10719.98
19481,2020-12-22,11504.24
86087,2020-12-22,2730.3
19480,2020-12-23,14798.76
19481,2020-12-23,12641.29
86087,2020-12-23,3079.88
19480,2020-12-24,15200.76
19481,2020-12-24,11457.87
86087,2020-12-24,3305.36
19480,2020-12-25,
19481,2020-12-25,
86087,2020-12-25,
19480,2020-12-26,6936.65
19481,2020-12-26,6303.15
86087,2020-12-26,1871.26
19480,2020-12-27,6202.54
19481,2020-12-27,5701.86
86087,2020-12-27,1868.39
19480,2020-12-28,7541.23
19481,2020-12-28,9092.29
86087,2020-12-28,2315.5
19480,2020-12-29,8008.72
19481,2020-12-29,12442.09
86087,2020-12-29,2436.51
19480,2020-12-30,8942.89
19481,2020-12-30,12229.13
86087,2020-12-30,2847.96
19480,2020-12-31,13294.54
19481,2020-12-31,7233.6
86087,2020-12-31,3614.19
19480,2021-01-01,5407.49
19481,2021-01-01,8972.39
86087,2021-01-01,1905.03
19480,2021-01-02,10118.93
19481,2021-01-02,8526.5
86087,2021-01-02,2170.65
19480,2021-01-03,7329.39
19481,2021-01-03,7795.49
86087,2021-01-03,2212.88
19480,2021-01-04,9211.25
19481,2021-01-04,11234.37
86087,2021-01-04,3041.77
19480,2021-01-05,9001.05
19481,2021-01-05,9245.96
86087,2021-01-05,2183.04
19480,2021-01-06,577.43
19481,2021-01-06,8114.85
86087,2021-01-06,1800.61
19480,2021-01-07,7351.68
19481,2021-01-07,8419.97
86087,2021-01-07,2185.77
19480,2021-01-08,9644.61
19481,2021-01-08,8841.66
86087,2021-01-08,2025.46
19480,2021-01-09,16372.05
19481,2021-01-09,9851.98
86087,2021-01-09,2282.07
19480,2021-01-10,7346.7
19481,2021-01-10,8387.44
86087,2021-01-10,2907.28
19480,2021-01-11,10206.56
19481,2021-01-11,11312.88
86087,2021-01-11,2366.28
19480,2021-01-12,8767.3
19481,2021-01-12,9443.55
86087,2021-01-12,1990.76
19480,2021-01-13,8352.08
19481,2021-01-13,7446.19
86087,2021-01-13,2230.85
19480,2021-01-14,7177.36
19481,2021-01-14,7502.11
86087,2021-01-14,2178.18
19480,2021-01-15,8289.95
19481,2021-01-15,8520.5
86087,2021-01-15,2266.05
19480,2021-01-16,11833.2
19481,2021-01-16,9210.07
86087,2021-01-16,1820.6
19480,2021-01-17,8071.39
19481,2021-01-17,8178.59
86087,2021-01-17,2032.9
19480,2021-01-18,8906.78
19481,2021-01-18,9097.11
86087,2021-01-18,2770.85
19480,2021-01-19,8671.34
19481,2021-01-19,9653.34
86087,2021-01-19,2827.7
19480,2021-01-20,8075.04
19481,2021-01-20,8213.07
86087,2021-01-20,2116.54
19480,2021-01-21,7281.9
19481,2021-01-21,7682.53
86087,2021-01-21,2378.42
19480,2021-01-22,8521.65
19481,2021-01-22,8781.39
86087,2021-01-22,1565.9
19480,2021-01-23,12573.99
19481,2021-01-23,8388.4
86087,2021-01-23,2073.36
19480,2021-01-24,7808.79
19481,2021-01-24,7822.67
86087,2021-01-24,2628.37
19480,2021-01-25,7918.31
19481,2021-01-25,8542.3
86087,2021-01-25,2435.34
19480,2021-01-26,7045.54
19481,2021-01-26,8025.43
86087,2021-01-26,2405.06
19480,2021-01-27,6898.32
19481,2021-01-27,7794.91
86087,2021-01-27,2323.43
19480,2021-01-28,6951.18
19481,2021-01-28,7870.69
86087,2021-01-28,1751.98
19480,2021-01-29,8012.67
19481,2021-01-29,8520.5
86087,2021-01-29,2068.72
19480,2021-01-30,11900.67
19481,2021-01-30,8487.4
86087,2021-01-30,2128.63
19480,2021-01-31,8243.88
19481,2021-01-31,8608.77
86087,2021-01-31,2296.86
19480,2021-02-01,10772.15
19481,2021-02-01,7901.32
86087,2021-02-01,2332.3
19480,2021-02-02,7976.14
19481,2021-02-02,8213.99
86087,2021-02-02,2307.47
19480,2021-02-03,7347.61
19481,2021-02-03,6491.02
86087,2021-02-03,2608.98
19480,2021-02-04,7817.11
19481,2021-02-04,8227.13
86087,2021-02-04,1884.69
19480,2021-02-05,9401.67
19481,2021-02-05,9787.8
86087,2021-02-05,2122.72
19480,2021-02-06,12844.99
19481,2021-02-06,10067.85
86087,2021-02-06,2769.44
19480,2021-02-07,10546.68
19481,2021-02-07,7947.16
86087,2021-02-07,3233.09
19480,2021-02-08,7088.8
19481,2021-02-08,8758.98
86087,2021-02-08,1969.65
19480,2021-02-09,8637.31
19481,2021-02-09,7803.04
86087,2021-02-09,2489.29
19480,2021-02-10,8756.63
19481,2021-02-10,8454.58
86087,2021-02-10,2028.58
19480,2021-02-11,9783.85
19481,2021-02-11,9873.41
86087,2021-02-11,2215.37
19480,2021-02-12,17560.51
19481,2021-02-12,12522.2
86087,2021-02-12,3498.27
19480,2021-02-13,14157.24
19481,2021-02-13,11692.28
86087,2021-02-13,3593.89
19480,2021-02-14,5031.2
19481,2021-02-14,6675.84
86087,2021-02-14,2512.59
19480,2021-02-15,8598.74
19481,2021-02-15,
86087,2021-02-15,2365.04
19480,2021-02-16,12325.13
19481,2021-02-16,6521.97
86087,2021-02-16,3197.5
19480,2021-02-17,8669.65
19481,2021-02-17,15620.49
86087,2021-02-17,3917.3
19480,2021-02-18,7716.68
19481,2021-02-18,6553.31
86087,2021-02-18,2978.02
19480,2021-02-19,8625.86
19481,2021-02-19,10414.16
86087,2021-02-19,2698.03
19480,2021-02-20,11498.74
19481,2021-02-20,9458.24
86087,2021-02-20,2357.75
19480,2021-02-21,7173.98
19481,2021-02-21,7749.39
86087,2021-02-21,2684
19480,2021-02-22,8598.64
19481,2021-02-22,8891.36
86087,2021-02-22,2476.17
19480,2021-02-23,7878.8
19481,2021-02-23,8090.38
86087,2021-02-23,2049.78
19480,2021-02-24,5725.95
19481,2021-02-24,8868.23
86087,2021-02-24,1965.45
19480,2021-02-25,7690.53
19481,2021-02-25,8113.31
86087,2021-02-25,1945.42
19480,2021-02-26,7865.58
19481,2021-02-26,8637.21
86087,2021-02-26,2528.15
19480,2021-02-27,11072.88
19481,2021-02-27,8082.89
86087,2021-02-27,1893.9
19480,2021-02-28,7031.48
19481,2021-02-28,8472.09
86087,2021-02-28,2101.73
19480,2021-03-01,10858.66
19481,2021-03-01,9188.56
86087,2021-03-01,2873.35
19480,2021-03-02,7938.27
19481,2021-03-02,9341.01
86087,2021-03-02,2073.84
19480,2021-03-03,7058.99
19481,2021-03-03,7667.32
86087,2021-03-03,2304.36
19480,2021-03-04,7770.01
19481,2021-03-04,6749.59
86087,2021-03-04,2119.18
19480,2021-03-05,7031.03
19481,2021-03-05,9960.39
86087,2021-03-05,2080.57
19480,2021-03-06,11192.51
19481,2021-03-06,8826.01
86087,2021-03-06,2283.75
19480,2021-03-07,7546.53
19481,2021-03-07,7279.2
86087,2021-03-07,2396.26
19480,2021-03-08,8857.94
19481,2021-03-08,8558.53
86087,2021-03-08,2435.64
19480,2021-03-09,7639.07
19481,2021-03-09,7620
86087,2021-03-09,2199.05
19480,2021-03-10,6760.22
19481,2021-03-10,8095.11
86087,2021-03-10,1853.19
19480,2021-03-11,7437.56
19481,2021-03-11,8038.96
86087,2021-03-11,2373.69
19480,2021-03-12,7676.33
19481,2021-03-12,7836.8
86087,2021-03-12,2495.94
19480,2021-03-13,10163.55
19481,2021-03-13,8462.46
86087,2021-03-13,2147.15
19480,2021-03-14,7004.63
19481,2021-03-14,8820.45
86087,2021-03-14,2698.79
19480,2021-03-15,7717.9
19481,2021-03-15,10517.42
86087,2021-03-15,2578.54
19480,2021-03-16,7873.56
19481,2021-03-16,8975.28
86087,2021-03-16,2299.79
19480,2021-03-17,6435.33
19481,2021-03-17,9196.31
86087,2021-03-17,2683.16
19480,2021-03-18,6430.07
19481,2021-03-18,8456.65
86087,2021-03-18,2226.96
19480,2021-03-19,6873.29
19481,2021-03-19,8838.43
86087,2021-03-19,2160.29
19480,2021-03-20,10840.63
19481,2021-03-20,7773.82
86087,2021-03-20,1872.78
19480,2021-03-21,6884.83
19481,2021-03-21,7194.46
86087,2021-03-21,2329.93
19480,2021-03-22,6989
19481,2021-03-22,8888.03
86087,2021-03-22,2291.8
19480,2021-03-23,8755.07
19481,2021-03-23,8306
86087,2021-03-23,2479.07
19480,2021-03-24,7267.35
19481,2021-03-24,7416.35
86087,2021-03-24,2308.46
19480,2021-03-25,6200.73
19481,2021-03-25,7511.06
86087,2021-03-25,2083.15
19480,2021-03-26,7584.39
19481,2021-03-26,8882.51
86087,2021-03-26,2290.46
19480,2021-03-27,9705.81
19481,2021-03-27,7947.88
86087,2021-03-27,2026.31
19480,2021-03-28,7584.85
19481,2021-03-28,7255.4
86087,2021-03-28,2344.59
19480,2021-03-29,9306.18
19481,2021-03-29,9282.1
86087,2021-03-29,2197.61
19480,2021-03-30,7686.74
19481,2021-03-30,7537.71
86087,2021-03-30,1815.66
19480,2021-03-31,7802.38
19481,2021-03-31,8085.7
86087,2021-03-31,2225.93
19480,2021-04-01,10834.47
19481,2021-04-01,11023.44
86087,2021-04-01,2224.98
19480,2021-04-02,7802.96
19481,2021-04-02,9289.05
86087,2021-04-02,2343.42
19480,2021-04-03,15552.08
19481,2021-04-03,10393.59
86087,2021-04-03,3192.07
19480,2021-04-04,
19481,2021-04-04,
86087,2021-04-04,
